"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USC00045360","MARKLEY COVE, CA US","2014-06-29",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"93",",,7","59",",,7","61",",,7,0800",,,,,"21.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-06-30",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"98",",,7","61",",,7","74",",,7,0800",,,,,"16.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-01",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"107",",,7","61",",,7","64",",,7,0800",,,,,"21.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-02",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"98",",,7","56",",,7","62",",,7,0800",,,,,"31.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-03",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"95",",,7","57",",,7","64",",,7,0800",,,,,"21.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-04",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"98",",,7","56",",,7","62",",,7,0800",,,,,"21.7",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-05",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"99",",,7","54",",,7","60",",,7,0800",,,,,"24.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-06",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"101",",,7","56",",,7","64",",,7,0800",,,,,"21.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-07",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"102",",,7","63",",,7","65",",,7,0800",,,,,"16.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-08",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"99",",,7","62",",,7","70",",,7,0800",,,,,"16.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-09",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"100",",,7","58",",,7","62",",,7,0800",,,,,"26.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-10",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"93",",,7","58",",,7","62",",,7,0800",,,,,"34.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-11",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"89",",,7","57",",,7","63",",,7,0800",,,,,"41.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-12",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"88",",,7","54",",,7","65",",,7,0800",,,,,"31.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-13",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"96",",,7","59",",,7","65",",,7,0800",,,,,"23.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-14",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"105",",,7","61",",,7","67",",,7,0800",,,,,"19.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-15",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"107",",,7","64",",,7","71",",,7,0800",,,,,"46.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-16",,,,,,,,,"0.00",",,7,0800",,,,,,,"91",",,7","68",",,7","70",",,7,0800",,,,,"57.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-17",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"82",",,7","61",",,7","65",",,7,0800",,,,,"57.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-18",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"87",",,7","56",",,7","63",",,7,0800",,,,,"52.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-19",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"89",",,7","58",",,7","67",",,7,0800",,,,,"36.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-20",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"96",",,7","63",",,7","68",",,7,0800",,,,,"37.3",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-21",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"79",",,7","64",",,7","67",",,7,0800",,,,,"39.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-22",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"86",",,7","57",",,7","63",",,7,0800",,,,,"39.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-23",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"88",",,7","58",",,7","64",",,7,0800",,,,,"49.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-24",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"89",",,7","60",",,7","62",",,7,0800",,,,,"37.3",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-25",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"96",",,7","60",",,7","68",",,7,0800",,,,,"21.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-26",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"100",",,7","60",",,7","70",",,7,0800",,,,,"26.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-27",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"103",",,7","66",",,7","76",",,7,0800",,,,,"31.7",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-28",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"103",",,7","63",",,7","66",",,7,0800",,,,,"28.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-29",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"101",",,7","61",",,7","64",",,7,0800",,,,,"37.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-30",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"103",",,7","60",",,7","71",",,7,0800",,,,,"34.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-07-31",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"106",",,7","60",",,7","66",",,7,0800",,,,,"31.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-01",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"108",",,7","60",",,7","61",",,7,0800",,,,,"26.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-02",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"106",",,7","61",",,7","70",",,7,0800",,,,,"24.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-03",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"105",",,7","58",",,7","62",",,7,0800",,,,,"36.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-04",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"92",",,7","56",",,7","61",",,7,0800",,,,,"34.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-05",,,,,,,,,"0.00",",,7,0800",,,,,,,"87",",,7","61",",,7","72",",,7,0800",,,,,"16.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-06",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"80",",,7","66",",,7","69",",,7,0800",,,,,"6.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-07",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"93",",,7","63",",,7","67",",,7,0800",,,,,"21.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-08",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"99",",,7","61",",,7","75",",,7,0800",,,,,"28.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-09",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"97",",,7","60",",,7","68",",,7,0800",,,,,"28.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-10",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"96",",,7","52",",,7","55",",,7,0800",,,,,"34.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-11",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"93",",,7","52",",,7","58",",,7,0800",,,,,"29.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-12",,,,,,,,,"0.00",",,7,0800",,,,,,,"99",",,7","58",",,7","60",",,7,0800",,,,,"37.3",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-13",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"85",",,7","56",",,7","58",",,7,0800",,,,,"47.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-14",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"89",",,7","55",",,7","58",",,7,0800",,,,,"31.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-15",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"93",",,7","56",",,7","63",",,7,0800",,,,,"29.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-16",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"97",",,7","57",",,7","70",",,7,0800",,,,,"29.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-17",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"98",",,7","54",",,7","57",",,7,0800",,,,,"29.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-18",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"95",",,7","54",",,7","58",",,7,0800",,,,,"29.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-19",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"96",",,7","56",",,7","58",",,7,0800",,,,,"34.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-20",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"91",",,7","57",",,7","61",",,7,0800",,,,,"49.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-21",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"78",",,7","56",",,7","64",",,7,0800",,,,,"42.3",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-22",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"91",",,7","58",",,7","64",",,7,0800",,,,,"29.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-23",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"91",",,7","55",",,7","62",",,7,0800",,,,,"34.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-24",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"92",",,7","57",",,7","59",",,7,0800",,,,,"26.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-25",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"94",",,7","56",",,7","61",",,7,0800",,,,,"51.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-26",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"87",",,7","54",",,7","57",",,7,0800",,,,,"34.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-27",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"94",",,7","55",",,7","61",",,7,0800",,,,,"26.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-28",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"96",",,7","59",",,7","61",",,7,0800",,,,,"28.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-29",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"99",",,7","58",",,7","70",",,7,0800",,,,,"26.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-30",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"97",",,7","60",",,7","63",",,7,0800",,,,,"24.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-08-31",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"100",",,7","60",",,7","62",",,7,0800",,,,,"34.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-01",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"95",",,7","59",",,7","61",",,7,0800",,,,,"24.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-02",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"100",",,7","59",",,7","61",",,7,0800",,,,,"24.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-03",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"96",",,7","54",",,7","56",",,7,0800",,,,,"34.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-04",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"96",",,7","53",",,7","57",",,7,0800",,,,,"24.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-05",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"97",",,7","55",",,7","60",",,7,0800",,,,,"28.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-06",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"93",",,7","55",",,7","58",",,7,0800",,,,,"29.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-07",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"96",",,7","54",",,7","56",",,7,0800",,,,,"29.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-08",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"95",",,7","52",",,7","54",",,7,0800",,,,,"26.7",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-09",,,,,,,,,"0.00",",,7,0800",,,,,,,"92",",,7","51",",,7","53",",,7,0800",,,,,"37.3",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-10",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"89",",,7","52",",,7","59",",,7,0800",,,,,"23.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-12",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"98",",,7","57",",,7","61",",,7,0800",,,,,"23.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-13",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"100",",,7","58",",,7","64",",,7,0800",,,,,"21.7",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-15",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"99",",,7","60",",,7","62",",,7,0800",,,,,"28.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-16",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"95",",,7","57",",,7","59",",,7,0800",,,,,"46.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-17",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"92",",,7","56",",,7","59",",,7,0800",,,,,"28.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-18",,,,,,,,,"0.07",",,7,0800","0.0",",,7","0.0",",,7",,,"88",",,7","57",",,7","66",",,7,0800",,,,,"39.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-19",,,,,,,,,"0.04",",,7,0800","0.0",",,7","0.0",",,7",,,"81",",,7","56",",,7","60",",,7,0800",,,,,"34.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-20",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"89",",,7","58",",,7","63",",,7,0800",,,,,"26.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-21",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"93",",,7","61",",,7","64",",,7,0800",,,,,"29.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-22",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"86",",,7","56",",,7","58",",,7,0800",,,,,"32.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-23",,,,,,,,,"0.00",",,7,0800",,,,,,,"91",",,7","53",",,7","55",",,7,0800",,,,,"24.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-24",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"91",",,7","52",",,7","65",",,7,0800",,,,,"39.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-25",,,,,,,,,"0.24",",,7,0800",,,,,,,"85",",,7","57",",,7","59",",,7,0800",,,,,"37.3",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-26",,,,,,,,,"0.01",",,7,0800","0.0",",,7","0.0",",,7",,,"76",",,7","54",",,7","58",",,7,0800",,,,,"24.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-27",,,,,,,,,"0.05",",,7,0800","0.0",",,7","0.0",",,7",,,"76",",,7","53",",,7","55",",,7,0800",,,,,"19.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-28",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"81",",,7","53",",,7","55",",,7,0800",,,,,"19.3",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-29",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"72",",,7","51",",,7","53",",,7,0800",,,,,"13.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-09-30",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"82",",,7","53",",,7","55",",,7,0800",,,,,"21.7",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-01",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"83",",,7","52",",,7","61",",,7,0800",,,,,"24.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-02",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"85",",,7","47",",,7","50",",,7,0800",,,,,"24.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-03",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"89",",,7","49",",,7","51",",,7,0800",,,,,"16.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-04",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"92",",,7","51",",,7","53",",,7,0800",,,,,"16.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-05",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"94",",,7","50",",,7","54",",,7,0800",,,,,"16.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-06",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"95",",,7","54",",,7","56",",,7,0800",,,,,"16.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-07",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"95",",,7","52",",,7","60",",,7,0800",,,,,"18.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-08",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"95",",,7","54",",,7","58",",,7,0800",,,,,"14.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-09",,,,,,,,,"0.00",",,7,0800",,,,,,,"81",",,7","54",",,7","55",",,7,0800",,,,,"21.1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-10",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"91",",,7","51",",,7","54",",,7,0800",,,,,"24.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-11",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"90",",,7","53",",,7","56",",,7,0800",,,,,"18.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-12",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"88",",,7","54",",,7","64",",,7,0800",,,,,"24.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-13",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"92",",,7","52",",,7","55",",,7,0800",,,,,"19.3",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-14",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"93",",,7","52",",,7","55",",,7,0800",,,,,"28.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-15",,,,,,,,,"0.02",",,7,0800","0.0",",,7","0.0",",,7",,,"68",",,7","51",",,7","60",",,7,0800",,,,,"57.8",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-16",,,,,,,,,"0.19",",,7,0800","0.0",",,7","0.0",",,7",,,"72",",,7","48",",,7","51",",,7,0800",,,,,"16.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-17",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"71",",,7","48",",,7","52",",,7,0800",,,,,"14.9",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-18",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"76",",,7","51",",,7","53",",,7,0800",,,,,"18.0",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-19",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"82",",,7","52",",,7","54",",,7,0800",,,,,"16.2",",,7",,,,,,,,,,,,,,,,,,,,
"USC00045360","MARKLEY COVE, CA US","2014-10-20",,,,,,,,,"0.00",",,7,0800","0.0",",,7","0.0",",,7",,,"83",",,7","51",",,7","59",",,7,0800",,,,,"26.1",",,7",,,,,,,,,,,,,,,,,,,,
